"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","A161001","A6108","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103","#A01202","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","A161001_未婚者割合（15歳以上人口）【％】","A6108_昼夜間人口比率【％】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】","#A01202_可住地面積１km2当たり人口密度【人】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"2022100000","2022年度","40109","福岡県 北九州市 八幡西区","","***","***","***","8,313","6,092","0","***","***","***","-","-","***","***","***","***","73.3"
"2022100000","2022年度","40130","福岡県 福岡市","","***","***","***","34,347","23,279","0","***","***","***","184,430,572","93,826,049","***","***","***","***","67.8"
"2022100000","2022年度","40131","福岡県 福岡市 東区","","***","***","***","6,946","6,049","0","***","***","***","-","-","***","***","***","***","87.1"
"2022100000","2022年度","40132","福岡県 福岡市 博多区","","***","***","***","3,162","2,955","0","***","***","***","-","-","***","***","***","***","93.5"
"2022100000","2022年度","40133","福岡県 福岡市 中央区","","***","***","***","1,539","1,537","0","***","***","***","-","-","***","***","***","***","99.9"
"2022100000","2022年度","40134","福岡県 福岡市 南区","","***","***","***","3,098","2,607","0","***","***","***","-","-","***","***","***","***","84.2"
"2022100000","2022年度","40135","福岡県 福岡市 西区","","***","***","***","8,415","5,397","0","***","***","***","-","-","***","***","***","***","64.1"
"2022100000","2022年度","40136","福岡県 福岡市 城南区","","***","***","***","1,599","1,318","0","***","***","***","-","-","***","***","***","***","82.4"
"2022100000","2022年度","40137","福岡県 福岡市 早良区","","***","***","***","9,587","3,415","0","***","***","***","-","-","***","***","***","***","35.6"
"2022100000","2022年度","43100","熊本県 熊本市","","***","***","***","39,032","32,706","0","***","***","***","263,365,509","81,942,904","***","***","***","***","83.8"
"2022100000","2022年度","43101","熊本県 熊本市 中央区","","***","***","***","2,545","2,352","0","***","***","***","-","-","***","***","***","***","92.4"
"2022100000","2022年度","43102","熊本県 熊本市 東区","","***","***","***","5,019","4,776","0","***","***","***","-","-","***","***","***","***","95.2"
"2022100000","2022年度","43103","熊本県 熊本市 西区","","***","***","***","8,933","6,618","0","***","***","***","-","-","***","***","***","***","74.1"
"2022100000","2022年度","43104","熊本県 熊本市 南区","","***","***","***","11,001","10,051","0","***","***","***","-","-","***","***","***","***","91.4"
"2022100000","2022年度","43105","熊本県 熊本市 北区","","***","***","***","11,534","8,909","0","***","***","***","-","-","***","***","***","***","77.2"
"2021100000","2021年度","01100","北海道 札幌市","","***","***","***","112,126","43,879","0","***","***","***","333,125,095","139,910,372","***","***","***","***","39.1"
"2021100000","2021年度","01101","北海道 札幌市 中央区","","***","***","***","4,642","2,603","0","***","***","***","-","-","***","***","***","***","56.1"
"2021100000","2021年度","01102","北海道 札幌市 北区","","***","***","***","6,357","6,319","0","***","***","***","-","-","***","***","***","***","99.4"
"2021100000","2021年度","01103","北海道 札幌市 東区","","***","***","***","5,697","5,693","0","***","***","***","-","-","***","***","***","***","99.9"
"2021100000","2021年度","01104","北海道 札幌市 白石区","","***","***","***","3,447","3,441","0","***","***","***","-","-","***","***","***","***","99.8"
"2021100000","2021年度","01105","北海道 札幌市 豊平区","","***","***","***","4,623","2,784","0","***","***","***","-","-","***","***","***","***","60.2"
"2021100000","2021年度","01106","北海道 札幌市 南区","","***","***","***","65,748","11,287","0","***","***","***","-","-","***","***","***","***","17.2"
"2021100000","2021年度","01107","北海道 札幌市 西区","","***","***","***","7,510","3,023","0","***","***","***","-","-","***","***","***","***","40.3"
"2021100000","2021年度","01108","北海道 札幌市 厚別区","","***","***","***","2,438","2,281","0","***","***","***","-","-","***","***","***","***","93.6"
"2021100000","2021年度","01109","北海道 札幌市 手稲区","","***","***","***","5,677","3,502","0","***","***","***","-","-","***","***","***","***","61.7"
"2021100000","2021年度","01110","北海道 札幌市 清田区","","***","***","***","5,987","2,946","0","***","***","***","-","-","***","***","***","***","49.2"
"2021100000","2021年度","04100","宮城県 仙台市","","***","***","***","78,635","34,681","0","***","***","***","318,148,511","103,342,530","***","***","***","***","44.1"
"2021100000","2021年度","04101","宮城県 仙台市 青葉区","","***","***","***","30,224","9,754","0","***","***","***","-","-","***","***","***","***","32.3"
"2021100000","2021年度","04102","宮城県 仙台市 宮城野区","","***","***","***","5,825","5,455","0","***","***","***","-","-","***","***","***","***","93.6"
"2021100000","2021年度","04103","宮城県 仙台市 若林区","","***","***","***","5,086","4,876","0","***","***","***","-","-","***","***","***","***","95.9"
"2021100000","2021年度","04104","宮城県 仙台市 太白区","","***","***","***","22,839","7,229","0","***","***","***","-","-","***","***","***","***","31.7"
"2021100000","2021年度","04105","宮城県 仙台市 泉区","","***","***","***","14,661","7,367","0","***","***","***","-","-","***","***","***","***","50.2"
"2021100000","2021年度","11100","埼玉県 さいたま市","","***","***","***","21,743","21,458","0","***","***","***","146,296,810","81,212,026","***","***","***","***","98.7"
"2021100000","2021年度","11101","埼玉県 さいたま市 西区","","***","***","***","2,912","2,879","0","***","***","***","-","-","***","***","***","***","98.9"
"2021100000","2021年度","11102","埼玉県 さいたま市 北区","","***","***","***","1,686","1,685","0","***","***","***","-","-","***","***","***","***","99.9"
"2021100000","2021年度","11103","埼玉県 さいたま市 大宮区","","***","***","***","1,280","1,278","0","***","***","***","-","-","***","***","***","***","99.8"
"2021100000","2021年度","11104","埼玉県 さいたま市 見沼区","","***","***","***","3,069","3,025","0","***","***","***","-","-","***","***","***","***","98.6"
"2021100000","2021年度","11105","埼玉県 さいたま市 中央区","","***","***","***","839","839","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","11106","埼玉県 さいたま市 桜区","","***","***","***","1,864","1,841","0","***","***","***","-","-","***","***","***","***","98.8"
"2021100000","2021年度","11107","埼玉県 さいたま市 浦和区","","***","***","***","1,151","1,147","0","***","***","***","-","-","***","***","***","***","99.7"
"2021100000","2021年度","11108","埼玉県 さいたま市 南区","","***","***","***","1,382","1,381","0","***","***","***","-","-","***","***","***","***","99.9"
"2021100000","2021年度","11109","埼玉県 さいたま市 緑区","","***","***","***","2,644","2,555","0","***","***","***","-","-","***","***","***","***","96.6"
"2021100000","2021年度","11110","埼玉県 さいたま市 岩槻区","","***","***","***","4,917","4,829","0","***","***","***","-","-","***","***","***","***","98.2"
"2021100000","2021年度","12100","千葉県 千葉市","","***","***","***","27,176","21,540","0","***","***","***","177,896,079","82,231,217","***","***","***","***","79.3"
"2021100000","2021年度","12101","千葉県 千葉市 中央区","","***","***","***","4,471","4,139","0","***","***","***","-","-","***","***","***","***","92.6"
"2021100000","2021年度","12102","千葉県 千葉市 花見川区","","***","***","***","3,419","3,007","0","***","***","***","-","-","***","***","***","***","87.9"
"2021100000","2021年度","12103","千葉県 千葉市 稲毛区","","***","***","***","2,122","2,030","0","***","***","***","-","-","***","***","***","***","95.7"
"2021100000","2021年度","12104","千葉県 千葉市 若葉区","","***","***","***","8,419","5,689","0","***","***","***","-","-","***","***","***","***","67.6"
"2021100000","2021年度","12105","千葉県 千葉市 緑区","","***","***","***","6,625","4,555","0","***","***","***","-","-","***","***","***","***","68.8"
"2021100000","2021年度","12106","千葉県 千葉市 美浜区","","***","***","***","2,120","2,120","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13101","東京都 千代田区","","***","***","***","1,166","1,166","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13102","東京都 中央区","","***","***","***","1,021","1,021","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13103","東京都 港区","","***","***","***","2,037","2,037","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13104","東京都 新宿区","","***","***","***","1,822","1,822","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13105","東京都 文京区","","***","***","***","1,129","1,129","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13106","東京都 台東区","","***","***","***","1,011","1,011","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13107","東京都 墨田区","","***","***","***","1,377","1,377","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13108","東京都 江東区","","***","***","***","4,301","4,301","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13109","東京都 品川区","","***","***","***","2,284","2,284","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13110","東京都 目黒区","","***","***","***","1,467","1,467","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13111","東京都 大田区","","***","***","***","6,186","6,186","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13112","東京都 世田谷区","","***","***","***","5,805","5,805","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13113","東京都 渋谷区","","***","***","***","1,511","1,511","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13114","東京都 中野区","","***","***","***","1,559","1,559","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13115","東京都 杉並区","","***","***","***","3,406","3,406","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13116","東京都 豊島区","","***","***","***","1,301","1,301","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13117","東京都 北区","","***","***","***","2,061","2,061","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13118","東京都 荒川区","","***","***","***","1,016","1,016","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13119","東京都 板橋区","","***","***","***","3,222","3,222","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13120","東京都 練馬区","","***","***","***","4,808","4,808","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13121","東京都 足立区","","***","***","***","5,325","5,325","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13122","東京都 葛飾区","","***","***","***","3,480","3,480","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","13123","東京都 江戸川区","","***","***","***","4,990","4,990","0","***","***","***","-","-","***","***","***","***","100.0"
"2021100000","2021年度","14100","神奈川県 横浜市","","***","***","***","43,778","40,116","0","***","***","***","272,788,592","204,676,200","***","***","***","***","91.6"
"2021100000","2021年度","14101","神奈川県 横浜市 鶴見区","","***","***","***","3,323","3,273","0","***","***","***","-","-","***","***","***","***","98.5"
